id,time,iat,StartDate,ccs1,ccs2,ccs3,ccs4,ccs5,ccs6,ccs7,ccs8,ccs9,ccs10,ccs11,ccs12,nr1,nr2,nr3,nr4,nr5,nr6,nr7,nr8,nr9,nr10,nr11,nr12,nr13,nr14,nr15,nr16,nr17,nr18,nr19,nr20,nr21,nep1,nep2,nep3,nep4,nep5,nep6,nep7,nep8,nep9,nep10,nep11,nep12,nep13,nep14,nep15,SES_1,SES_2,SES_3,SES_4,SES_5,SES_6,SES_7,SES_8,SES_9,SES_10,SES_11,SES_12,SES_13,SES_14,SES_15,SES_16,SES_17,age,edu,sex,pol,ipq1,ipq2,ipq3,ipq4,ipq5,ipq6,ipq7,ipq8,ipq9,ipq10,ipq11,ipq12,ipq13,ipq14,sod_1,sod_2,sod_3,sod_4,sod_5,sod_6,sod_7,sod_8,sod_9,vr_exp,vr_eval1,vr_eval2,vr_eval3,vr_eval4,vr_eval5,span,seen,yearOfBirth,timeBtwnTestings_inH,condition,Frage1,Frage2,Frage3,OQ_Design+,OQ_Design-,OQ_alreadyAware,OQ_personalConsequences,OQ_Realism,OQ_Abstractness,OQ_positiveExperience,OQ_personaMemoriesl,OQ_generalConsequences,OQ_fidelity+,OQ_fidelity-,hr_mean,Leiter,Anmerkungen,Zeit,nep,nr,ccs,ipq,sod,ses
85410107,1,-0.3598574669620635,2019-06-10T12:21:58Z,2,2,2,2,3,2,3,1,2,2,2,2,2,5,4,1,3,3,1,2,2,2,3,4,3,2,4,2,2,4,3,2,3,2,2,2,3,4,2,4,4,4,3,4,4,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5,M,3,4,7,5,4,3,2,3,3,4,5,5,3,5,6,5,3,6,6,4,5,4,5,6,2,6,6,6,5,6,4,1,1992,21.104699074074073,a,"Besonders aufgefallen ist, dass die ganze Umgebung eine Annäherung an den Gletscher war. Man hat gemerkt, dass es den Gletscher darstellt, aber es war jetzt nicht 100% reell, wie als ob man mehrere Bilder gemacht und zusammengefügt hätte. Es war wie eine künstlerische Darstellung. Optisch war es so eher überzeugend. Beim rumlaufen im Raum, hatte man wirklich das Gefühl, in diesem virtuellen Raum herumzugehen. Bloss die anderen Sinne haben nicht gestummen. Kalte Luft hat gefehlt, und der Geruch... Ich weiss nicht, ob es wegen dem Sprecher war, dass ich keine Umgebungsgeräusche gehört habe, ausser dem Schmelzen, dass eher wie fliessendes Wasser getönt hat. Aber ja, man weiss ja nicht, wie sich das wirklich anhört. Da zeigt es sich wieder, dass es künstlerisch war, dass man ein solches Geräusch hinzugefügt hat.","Ich werde mich nicht viel mehr mit Umweltthemen auseinandersetzen, als ich es jetzt schon mache wegen bloss dieser Session. Als Experiment, der Fragebogen, den ich ausfüllen musste kam mir bekannt vor, so als ob ich den schonmal bei einem anderen Experiment ausfüllen musste. Und ich habe mir ständig Fragen gestellt bezüglich dem Studium und dem Fach. Ich mache mir eher mehr Gedanken diesbezüglich, als über das Umweltthema. Ich werde mich vielleicht noch mehr über virtual Reality informieren, wenn sich diese Gelegenheit bieten wird.","Ich glaube, die Erfahrung war zu wenig stark, als dass ich Konsequenzen sehen würde. Klar, ich habe mir schon Gedanken über meine persönlichen Handlungen bezüglich Umweltfreundlichkeit gemacht. Aber nicht besonders viel mehr, dass ich denke, ich müsste jetzt etwas an meinem Lebensstil ändern. Das ist etwas, wofür ich mehr Zeit brauchen würde, oder ein noch viel schlimmeres Beispiel, damit ich sofort meine Handlungen ändern würde. So braucht es einfach Zeit, bis ich meine Handlungen Schritt für Schritt umstellen werde. Ich mache schon kleine Sachen, aber es geht nicht von 0 auf 100.",1,0,1,0,0,1,1,0,0,0,0,80.5757575757576,Stefan,NA,NA,3.1333333333333333,2.7142857142857144,2.0833333333333335,4.214285714285714,4.888888888888889,NA
85410107,2,-0.5401975748769688,2019-07-01T14:52:44Z,3,3,3,2,2,2,2,1,2,2,3,1,3,5,4,1,3,2,3,3,2,2,4,3,2,2,4,2,2,4,3,3,3,2,3,4,3,4,2,4,4,5,4,4,4,3,4,4,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,27,5,M,3,4,7,5,4,3,2,3,3,4,5,5,3,5,6,5,3,6,6,4,5,4,5,6,2,6,6,6,5,6,4,1,1992,21.104699074074073,a,"Besonders aufgefallen ist, dass die ganze Umgebung eine Annäherung an den Gletscher war. Man hat gemerkt, dass es den Gletscher darstellt, aber es war jetzt nicht 100% reell, wie als ob man mehrere Bilder gemacht und zusammengefügt hätte. Es war wie eine künstlerische Darstellung. Optisch war es so eher überzeugend. Beim rumlaufen im Raum, hatte man wirklich das Gefühl, in diesem virtuellen Raum herumzugehen. Bloss die anderen Sinne haben nicht gestummen. Kalte Luft hat gefehlt, und der Geruch... Ich weiss nicht, ob es wegen dem Sprecher war, dass ich keine Umgebungsgeräusche gehört habe, ausser dem Schmelzen, dass eher wie fliessendes Wasser getönt hat. Aber ja, man weiss ja nicht, wie sich das wirklich anhört. Da zeigt es sich wieder, dass es künstlerisch war, dass man ein solches Geräusch hinzugefügt hat.","Ich werde mich nicht viel mehr mit Umweltthemen auseinandersetzen, als ich es jetzt schon mache wegen bloss dieser Session. Als Experiment, der Fragebogen, den ich ausfüllen musste kam mir bekannt vor, so als ob ich den schonmal bei einem anderen Experiment ausfüllen musste. Und ich habe mir ständig Fragen gestellt bezüglich dem Studium und dem Fach. Ich mache mir eher mehr Gedanken diesbezüglich, als über das Umweltthema. Ich werde mich vielleicht noch mehr über virtual Reality informieren, wenn sich diese Gelegenheit bieten wird.","Ich glaube, die Erfahrung war zu wenig stark, als dass ich Konsequenzen sehen würde. Klar, ich habe mir schon Gedanken über meine persönlichen Handlungen bezüglich Umweltfreundlichkeit gemacht. Aber nicht besonders viel mehr, dass ich denke, ich müsste jetzt etwas an meinem Lebensstil ändern. Das ist etwas, wofür ich mehr Zeit brauchen würde, oder ein noch viel schlimmeres Beispiel, damit ich sofort meine Handlungen ändern würde. So braucht es einfach Zeit, bis ich meine Handlungen Schritt für Schritt umstellen werde. Ich mache schon kleine Sachen, aber es geht nicht von 0 auf 100.",1,0,1,0,0,1,1,0,0,0,0,85.9523809523809,Stefan,NA,NA,3.6,2.857142857142857,2.1666666666666665,4.214285714285714,4.888888888888889,1.5294117647058822
78445873,1,0.14998701980945492,2019-05-25T12:31:17Z,2,1,1,1,2,1,2,1,1,2,2,1,4,5,5,4,4,4,3,4,4,4,4,5,4,4,2,5,3,5,3,2,2,5,4,4,4,5,5,5,5,4,5,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,5,M,2,5,5,5,3,6,6,6,5,3,6,6,4,3,2,6,6,5,6,5,4,7,6,6,2,6,5,5,5,7,5,2,1993,13.10269675925926,c,"Eindrücklich. Wie gesagt, ich hab das schon einmal gemacht, aber nicht so wie hier. Da ging es mehr darum, auf einem Stuhl zu sitzen und ein Ding darauf zu tun. So in einer realen Umgebung zu stehen und so in den Bergen war schon recht eindrücklich.","Ich muss sagen, ich bin mehr vom VR selbst beeindruckt, und nicht von dem Gletscherschmelzen. Nicht, weil es mich nicht kümmert, sondern, wenn man sich damit befasst sieht man solche Bilder auch sonst. Obwohl, natürlich es mal so zu sehen war schon recht cool. Man sieht zwar immer so die vorher/nachher Bilder im Internet aber es mal so über die Zeit, über die 250 Jahre zu sehen, ab der industriellen Revolution bis 2070, hat sicher einen Mehrwert.","Ich wüsste jetzt nichts. Nichts konkretes. Ich glaube, einfach grundsätzlich so das Bewusstsein darüber. Welches ich so oder so schon habe. Aber es so zu sehen, hilft sicher.  Und wenn, dann wird sicher so etwas zu erleben mehr zu einem Thema werden in der WG, wo man drüber sprechen wird.",0,0,1,0,0,0,1,0,1,0,0,87.8709677419355,Stefan,NA,NA,4.6,3.8095238095238093,1.4166666666666667,4.642857142857143,5.666666666666667,NA
78445873,2,-0.1722201385664609,2019-06-07T14:59:10Z,1,2,2,1,2,1,1,1,1,2,1,1,4,5,4,4,4,4,3,4,4,4,4,5,4,4,3,5,3,5,4,3,3,4,4,4,4,5,2,4,5,4,5,4,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,5,M,2,5,5,5,3,6,6,6,5,3,6,6,4,3,2,6,6,5,6,5,4,7,6,6,2,6,5,5,5,7,5,2,1993,13.10269675925926,c,"Eindrücklich. Wie gesagt, ich hab das schon einmal gemacht, aber nicht so wie hier. Da ging es mehr darum, auf einem Stuhl zu sitzen und ein Ding darauf zu tun. So in einer realen Umgebung zu stehen und so in den Bergen war schon recht eindrücklich.","Ich muss sagen, ich bin mehr vom VR selbst beeindruckt, und nicht von dem Gletscherschmelzen. Nicht, weil es mich nicht kümmert, sondern, wenn man sich damit befasst sieht man solche Bilder auch sonst. Obwohl, natürlich es mal so zu sehen war schon recht cool. Man sieht zwar immer so die vorher/nachher Bilder im Internet aber es mal so über die Zeit, über die 250 Jahre zu sehen, ab der industriellen Revolution bis 2070, hat sicher einen Mehrwert.","Ich wüsste jetzt nichts. Nichts konkretes. Ich glaube, einfach grundsätzlich so das Bewusstsein darüber. Welches ich so oder so schon habe. Aber es so zu sehen, hilft sicher.  Und wenn, dann wird sicher so etwas zu erleben mehr zu einem Thema werden in der WG, wo man drüber sprechen wird.",0,0,1,0,0,0,1,0,1,0,0,93.0322580645161,Stefan,NA,NA,4.133333333333334,3.9523809523809526,1.3333333333333333,4.642857142857143,5.666666666666667,NA
96462796,1,0.6581991227050061,2019-05-17T15:59:42Z,1,1,1,1,2,1,1,1,1,2,1,1,3,5,4,4,4,3,5,4,4,1,3,5,4,4,4,5,5,5,5,4,4,5,4,5,4,5,2,4,5,5,5,4,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,5,W,3,6,4,6,6,4,5,4,1,3,5,5,4,5,1,7,7,7,7,7,7,7,7,7,2,7,6,7,5,7,4,3,1993,44.69788194444445,a,"Es war spannend. Aufgefallen ist mir, dass es so ein wenig comic-artig designed war. Zum Beispiel die Wolken, die ein wenig comic-artig gemalt waren. Gleichzeitig kam es mir doch auch real vor, auf dem Podest zu stehen und runter zu schauen.","Es gab mir einen Einblick auf virtual Reality. Auf die Umwelt eigentlich nichts neues, weil es Themen sind, die man eigentlich kennt. Ich war auch schon selbst dort, und dementsprechend haben wir das auch schon besprochen. Also dass er schon sehr zurückgegangen ist, man hat auch schon Bilder gesehen. Und dass Gletscher schmelzen ist realität, leider, deshalb hat es mich auch nicht mega geschockt.","Nein. Ich würde Lügen, wenn ich ja sagen würde.",1,0,1,0,1,1,1,0,0,0,0,68.3157894736842,Stefan,NA,NA,4.333333333333333,4.0476190476190474,1.1666666666666667,4.214285714285714,7,NA
96462796,2,0.08620290815393328,2019-07-01T08:44:39Z,2,1,1,1,2,1,1,1,1,1,1,1,4,5,5,4,4,4,5,4,5,5,4,5,5,5,2,5,5,5,5,4,4,5,2,5,4,5,1,4,5,5,5,3,5,5,5,4,2,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,26,5,W,3,6,4,6,6,4,5,4,1,3,5,5,4,5,1,7,7,7,7,7,7,7,7,7,2,7,6,7,5,7,4,3,1993,44.69788194444445,a,"Es war spannend. Aufgefallen ist mir, dass es so ein wenig comic-artig designed war. Zum Beispiel die Wolken, die ein wenig comic-artig gemalt waren. Gleichzeitig kam es mir doch auch real vor, auf dem Podest zu stehen und runter zu schauen.","Es gab mir einen Einblick auf virtual Reality. Auf die Umwelt eigentlich nichts neues, weil es Themen sind, die man eigentlich kennt. Ich war auch schon selbst dort, und dementsprechend haben wir das auch schon besprochen. Also dass er schon sehr zurückgegangen ist, man hat auch schon Bilder gesehen. Und dass Gletscher schmelzen ist realität, leider, deshalb hat es mich auch nicht mega geschockt.","Nein. Ich würde Lügen, wenn ich ja sagen würde.",1,0,1,0,1,1,1,0,0,0,0,67.7948717948718,Stefan,NA,NA,4.2,4.476190476190476,1.1666666666666667,4.214285714285714,7,1.4705882352941178
13112894,1,0.7697385474855334,2019-06-09T16:49:25Z,3,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,5,4,5,5,4,4,5,5,4,5,5,5,5,5,5,4,4,5,5,5,4,5,2,5,4,5,5,3,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,6,M,2,5,6,5,4,5,6,2,2,7,6,4,4,4,1,6,7,1,5,4,3,7,7,7,3,5,5,7,5,6,4,1,1989,4.692048611111111,c,"Ehm es war sehr interessant. Also ich meinte, die Bilder waren nicht absolut 100% real. Und mir war immer klar, dass ich in so einem Setting war, wo ich mir alles etwas vorstellen müsste. Aber mir war alles etwas klarer und genauer gezeigt. Und ich habe mir gedacht, wie könnte ich das zum Beispiel als Lehrer nutzen. Und ich dachte, ja hier ist mir alles sehr interessant zu sehen.","Es war doch ein sehr interessantes Erlebnis. Vorallem, muss ich ehrlich sagen, dass, was man das mit VR machen kann, ist interessanter für mich. Weil alles über Klimawandel ist mir ein bisschen schon: Jaja ich weiss es. Und zum Beispiel das zu sehen mit dem Aletsch Gletscher find ich doch sehr wichtig. Klar, wir denken nicht genug daran, aber zum Beispiel in meinem Heimatland sind wir für Koalas bekannt. Und ich weiss schon, die Koalas sind schon am aussterben.   Aber ich als Mensch, kann nicht mehr leisten, als ich schon jetzt mache. Um Politisch aktiv zu sein, das mit den anderen Menschen diskutieren, meinen Beitrag selber leisten. Und es ist ja sehr schade, dass es mir Bewusst ist, und ich arbeite selber sehr gut dran. Ich kann aber nicht alle Schulden der Welt auf meinen Schultern tragen. Ich muss das einfach weiter Besprechen und weiter Diskutieren. aber zum Beispiel ich nehme das mit, dass VR doch ein sehr gutes Erlebnis ist, das irgendwie beizubringen, weil dann ist das irgendwie klarer, weil die Zeit auch schneller vergeht in VR als in der Realität. Ich sehe das als grosses Problem mit dem Klimawandel zu verstehen, weil die Leute sehen das nicht, weil es viel zu langsam geht, in dem Sinne, dass die Leute das nicht sehen in der Zeit. Und sie müssen Abstand halten, um das zu sehen. Nein, es ist ein Prozess,  und relativ ist es ein sehr schneller Prozess, aber im Vergleich zum Alltag des Menschen ist es wirklich langsam. Und so ein VR-Projekt kann sehr gut zeigen, was der Unterschied ist.","Nein, weil ich schon ein paar Beiträge dazu mache. Ich versuche, soviel wie möglich meinen Beitrag dazu hoch zu halten. Wie du vorher gesehen hast, musst ich etwas aus Plastik-Geschirr essen. Einweg-Plastik ist ein sehr grosses Thema für mich, weil ich sehr oft unterwegs bin und keine Zeit habe. Aber ja, das ist etwas, das wir als Gesellschaft verändern werden müssen. Ich persönlich finde, dass ich schon genug mache. Es gibt immer noch mehr, das ich machen kann, aber wichtiger ist, dass wir das diskutieren, damit alle einen Beitrag dazu leisten.",1,0,1,0,0,1,1,1,1,0,0,76.8717948717949,Stefan,NA,NA,4.4,4.666666666666667,1.1666666666666667,4.357142857142857,5.222222222222222,NA
13112894,2,0.28473130875679886,2019-06-14T09:25:58Z,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,5,5,5,5,5,5,1,5,5,2,2,5,5,5,5,5,5,5,5,5,4,4,5,2,5,5,1,5,4,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,6,M,2,5,6,5,4,5,6,2,2,7,6,4,4,4,1,6,7,1,5,4,3,7,7,7,3,5,5,7,5,6,4,1,1989,4.692048611111111,c,"Ehm es war sehr interessant. Also ich meinte, die Bilder waren nicht absolut 100% real. Und mir war immer klar, dass ich in so einem Setting war, wo ich mir alles etwas vorstellen müsste. Aber mir war alles etwas klarer und genauer gezeigt. Und ich habe mir gedacht, wie könnte ich das zum Beispiel als Lehrer nutzen. Und ich dachte, ja hier ist mir alles sehr interessant zu sehen.","Es war doch ein sehr interessantes Erlebnis. Vorallem, muss ich ehrlich sagen, dass, was man das mit VR machen kann, ist interessanter für mich. Weil alles über Klimawandel ist mir ein bisschen schon: Jaja ich weiss es. Und zum Beispiel das zu sehen mit dem Aletsch Gletscher find ich doch sehr wichtig. Klar, wir denken nicht genug daran, aber zum Beispiel in meinem Heimatland sind wir für Koalas bekannt. Und ich weiss schon, die Koalas sind schon am aussterben.   Aber ich als Mensch, kann nicht mehr leisten, als ich schon jetzt mache. Um Politisch aktiv zu sein, das mit den anderen Menschen diskutieren, meinen Beitrag selber leisten. Und es ist ja sehr schade, dass es mir Bewusst ist, und ich arbeite selber sehr gut dran. Ich kann aber nicht alle Schulden der Welt auf meinen Schultern tragen. Ich muss das einfach weiter Besprechen und weiter Diskutieren. aber zum Beispiel ich nehme das mit, dass VR doch ein sehr gutes Erlebnis ist, das irgendwie beizubringen, weil dann ist das irgendwie klarer, weil die Zeit auch schneller vergeht in VR als in der Realität. Ich sehe das als grosses Problem mit dem Klimawandel zu verstehen, weil die Leute sehen das nicht, weil es viel zu langsam geht, in dem Sinne, dass die Leute das nicht sehen in der Zeit. Und sie müssen Abstand halten, um das zu sehen. Nein, es ist ein Prozess,  und relativ ist es ein sehr schneller Prozess, aber im Vergleich zum Alltag des Menschen ist es wirklich langsam. Und so ein VR-Projekt kann sehr gut zeigen, was der Unterschied ist.","Nein, weil ich schon ein paar Beiträge dazu mache. Ich versuche, soviel wie möglich meinen Beitrag dazu hoch zu halten. Wie du vorher gesehen hast, musst ich etwas aus Plastik-Geschirr essen. Einweg-Plastik ist ein sehr grosses Thema für mich, weil ich sehr oft unterwegs bin und keine Zeit habe. Aber ja, das ist etwas, das wir als Gesellschaft verändern werden müssen. Ich persönlich finde, dass ich schon genug mache. Es gibt immer noch mehr, das ich machen kann, aber wichtiger ist, dass wir das diskutieren, damit alle einen Beitrag dazu leisten.",1,0,1,0,0,1,1,1,1,0,0,66.3421052631579,Stefan,NA,NA,4.2,4.285714285714286,1,4.357142857142857,5.222222222222222,NA
29621517,1,0.45996339198657576,2019-07-09T14:45:05Z,1,1,1,1,1,1,2,1,1,1,1,1,4,5,2,4,4,1,5,4,5,2,2,5,5,4,3,5,4,4,5,1,5,4,2,3,1,5,1,1,5,5,5,3,5,4,1,5,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,25,5,W,1,6,5,7,1,6,6,4,7,7,7,6,5,5,6,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,2,1,1994,9.752280092592592,c,"Ich fand es cool und gut gemacht. Ich konnte mich gut in die Virtuelle Realität hineinversetzen. Es war spannend und cool. Ich habe mich gefragt, ob das eine tatsächliche Simulation war. Ich habe dass dann so angenommen.","Dass unsere Handlungen einen direkten Einfluss auf den Naturzustand hat. Und dass es für die Natur schon 2 Grad sehr viel ist, und 3 und 4 noch viel mehr. Das können wir uns als Mensch nur sehr schlecht vorstellen.","Ja ich bin so wie so tendentiell schon sehr bewusst. Ich versuche aufzupassen, dass meine Handlungen keine negativen Auswirkungen auf die Umwelt haben. Aber das Beispiel hat es  gerade noch salienter gemacht.",1,0,1,0,0,0,1,0,0,0,0,96.0851063829787,Stefan,NA,NA,3.3333333333333335,3.761904761904762,1.0833333333333333,5.571428571428571,7,1.2941176470588236
29621517,2,1.0822154833400577,2019-07-19T08:48:22Z,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,5,4,1,5,4,5,2,2,5,5,4,3,5,4,5,5,1,5,4,2,4,1,5,2,3,5,5,5,2,5,4,2,5,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,25,5,W,1,6,5,7,1,6,6,4,7,7,7,6,5,5,6,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,2,1,1994,9.752280092592592,c,"Ich fand es cool und gut gemacht. Ich konnte mich gut in die Virtuelle Realität hineinversetzen. Es war spannend und cool. Ich habe mich gefragt, ob das eine tatsächliche Simulation war. Ich habe dass dann so angenommen.","Dass unsere Handlungen einen direkten Einfluss auf den Naturzustand hat. Und dass es für die Natur schon 2 Grad sehr viel ist, und 3 und 4 noch viel mehr. Das können wir uns als Mensch nur sehr schlecht vorstellen.","Ja ich bin so wie so tendentiell schon sehr bewusst. Ich versuche aufzupassen, dass meine Handlungen keine negativen Auswirkungen auf die Umwelt haben. Aber das Beispiel hat es  gerade noch salienter gemacht.",1,0,1,0,0,0,1,0,0,0,0,106.533333333333,Stefan,NA,NA,3.6,3.9047619047619047,1,5.571428571428571,7,1.3529411764705883
39983886,1,0.1811201760209352,2019-06-12T19:07:18Z,2,3,1,1,1,1,1,1,1,1,3,1,1,5,5,1,3,5,2,4,4,2,4,5,4,2,4,4,3,5,3,5,3,5,3,5,5,3,1,5,4,5,3,5,5,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,5,W,2,5,6,6,3,6,6,6,6,6,5,6,6,5,6,7,7,7,7,6,2,7,7,1,1,7,7,6,6,7,4,1,1993,12.816018518518518,a,"Es hat mir gefallen und ich habe es schön gefunden, dass das meiste hier war auf dieser Seite und nicht so das drumherum. Genau. Und ich habe es auch wirklich echt gefunden. Es hat nur noch die Luft gefehlt, oder so. Aber sonst hatte ich das Gefühl, wirklich dort gewesen zu sein.","Dass es so nicht weiter gehen kann mit dem Klimawandel. Weil es sonst den Aletsch Gletscher nicht mehr gibt. Aber sonst auch andere Orte und so. Auch Polar Bäre und so, die werden kein zu Hause mehr haben. Darum sollte man für die Umwelt etwas machen.",Dass man im Haushalt darauf achtet und zum Beispiel nicht so viel Wasser oder Strom verbraucht. Genau. Ja.,0,0,0,1,1,0,1,0,0,0,0,99.0526315789474,Stefan,NA,NA,4.066666666666666,3.5238095238095237,1.4166666666666667,5.571428571428571,5.666666666666667,NA
39983886,2,0.7148678151004242,2019-06-25T14:42:22Z,1,1,1,1,1,1,1,1,1,1,2,1,4,5,5,1,4,4,4,5,5,2,5,4,5,5,4,4,4,5,3,5,3,5,4,4,5,5,1,5,5,4,5,5,5,5,5,5,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,2,2,26,5,W,2,5,6,6,3,6,6,6,6,6,5,6,6,5,6,7,7,7,7,6,2,7,7,1,1,7,7,6,6,7,4,1,1993,12.816018518518518,a,"Es hat mir gefallen und ich habe es schön gefunden, dass das meiste hier war auf dieser Seite und nicht so das drumherum. Genau. Und ich habe es auch wirklich echt gefunden. Es hat nur noch die Luft gefehlt, oder so. Aber sonst hatte ich das Gefühl, wirklich dort gewesen zu sein.","Dass es so nicht weiter gehen kann mit dem Klimawandel. Weil es sonst den Aletsch Gletscher nicht mehr gibt. Aber sonst auch andere Orte und so. Auch Polar Bäre und so, die werden kein zu Hause mehr haben. Darum sollte man für die Umwelt etwas machen.",Dass man im Haushalt darauf achtet und zum Beispiel nicht so viel Wasser oder Strom verbraucht. Genau. Ja.,0,0,0,1,1,0,1,0,0,0,0,101.205128205128,Stefan,NA,NA,4.533333333333333,4.095238095238095,1.0833333333333333,5.571428571428571,5.666666666666667,1.588235294117647
04372236,1,-0.14912385467472977,2019-06-26T09:17:03Z,4,1,1,1,2,1,2,1,1,2,1,1,4,4,4,4,4,5,3,4,4,5,4,4,5,4,4,5,3,5,2,4,3,4,2,4,2,4,2,4,4,5,5,2,4,4,3,4,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,28,5,M,3,6,1,7,3,6,6,3,6,5,5,3,5,3,1,6,6,6,7,6,7,6,6,5,2,7,6,6,6,7,4,3,1991,5.366053240740741,b,"Ich fand es eigentlich ziemlich angenehm und konnte mich ziemlich reingeben. Ich hatte das Gefühl, dass ich mich ziemlich reingeben konnte, und nicht das Gefühl hatte, noch im realen Raum zu sein. Ich fand es recht interessant und es war schön, den Aletsch Gletscher zu beobachten.","Ein eindrückliches Bild, wie sich der Gletscher verändert hat und sich noch verändern wird. Wie spannend dass es ist, im virtuellen Raum unterwegs zu sein.","Ich bin allgemein darauf bedacht, die Umwelt nicht zu fest zu schädigen. Und werde so weitermachen.",1,0,1,0,0,0,1,0,0,0,0,91.2222222222222,Stefan,NA,NA,3.533333333333333,4,1.5,4.285714285714286,6.111111111111111,1.588235294117647
04372236,2,0.2482815420213337,2019-07-01T18:04:10Z,2,1,1,1,1,1,1,1,1,4,1,1,5,4,2,4,4,5,4,4,4,5,4,4,5,4,4,5,4,5,1,3,3,4,2,4,2,4,4,4,5,5,5,1,4,4,2,4,2,2,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,28,5,M,3,6,1,7,3,6,6,3,6,5,5,3,5,3,1,6,6,6,7,6,7,6,6,5,2,7,6,6,6,7,4,3,1991,5.366053240740741,b,"Ich fand es eigentlich ziemlich angenehm und konnte mich ziemlich reingeben. Ich hatte das Gefühl, dass ich mich ziemlich reingeben konnte, und nicht das Gefühl hatte, noch im realen Raum zu sein. Ich fand es recht interessant und es war schön, den Aletsch Gletscher zu beobachten.","Ein eindrückliches Bild, wie sich der Gletscher verändert hat und sich noch verändern wird. Wie spannend dass es ist, im virtuellen Raum unterwegs zu sein.","Ich bin allgemein darauf bedacht, die Umwelt nicht zu fest zu schädigen. Und werde so weitermachen.",1,0,1,0,0,0,1,0,0,0,0,91.3529411764706,Stefan,NA,NA,3.6,3.9523809523809526,1.3333333333333333,4.285714285714286,6.111111111111111,1.4705882352941178
87405469,1,-0.2931068911186797,2019-06-20T09:58:31Z,1,2,2,2,2,1,1,1,1,3,2,1,5,5,4,3,4,3,2,3,3,4,5,4,4,4,5,2,2,5,4,2,2,4,2,4,2,5,2,5,5,5,5,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,5,W,3,5,5,6,4,5,5,5,1,1,6,3,3,3,2,6,2,6,5,2,5,7,3,3,2,6,6,3,4,6,4,1,1995,5.1406018518518515,a,"Also das Bild hat mich.. Ich hab viele so Quadrate gesehen. Das hat mich am Anfang etwas gestört. Ansonsten fand ich es eigentlich gut dargestellt. Es hat mich nicht gestört, dass es nicht 100% reell ist. Und ich fands eigentlich sehr spannend und schön dargestellt, wie das passiert. Und dass man mal wirklich an einem Beispiel sieht, wie sich das Klima verändert. Und das wurde eben auch.. dass es schön erklärt wurde. Und dass ich das mal gesehen hab.","Dass es ein wichtiges und spannendes Thema ist, das auch die Schweiz betrifft. Gleichzeitig habe ich schon noch viele offene Fragen. Aber ich glaub, die sind allgemein noch offen. Vieles kann man noch nicht klar sagen und es besteht auch noch keinen Konsens darüber. Und ich kann einfach die Zukunft nicht voraussagen. Aber prinzipiell weiss man, dass man auf dieses Thema achten muss. Allerdings wusste ich das auch schon vorher. Es hat es einfach nochmal schön verbildlicht.","Wahrscheinlich nicht mehr, als ich jetzt auch schon mach. Aber ich versuch, das jetzt auch schon zu machen und so klimafreundlich zu sein, wies geht.",1,0,1,0,0,1,0,0,0,0,0,74.2380952380952,Stefan,NA,NA,3.8,3.5714285714285716,1.5833333333333333,3.857142857142857,4.333333333333333,NA
